false;442;Panzerknacker knacken wacker;28.05.2013;LTB;
false;443;Urlaub, wir kommen!;25.06.2013;LTB;
false;444;Strandvergnügen!;23.07.2013;LTB;
false;445;Ein Traum von Ferien;20.08.2013;LTB;
false;446;Sein Ein und Alles;17.09.2013;LTB;
false;447;Auf zu den Sternen;15.10.2013;LTB;
false;448;Die große Reise;12.11.2013;LTB;
false;449;Winterzeit;10.12.2013;LTB;
false;450;Jubiläumsausgabe;07.01.2014;LTB;
false;451;Eiszeit in Entenhausen;04.02.2014;LTB;
false;452;Alle gegen Einen;04.03.2014;LTB;
false;453;Die Legende des ersten Phantomias;01.04.2014;LTB;
false;454;Wem die Stunde schlägt;29.04.2014;LTB;
false;455;80 Jahre Donald Duck;27.05.2014;LTB;
false;456;Dagobert auf Tour;24.06.2014;LTB;
false;457;Die Neffen sind los!;22.07.2014;LTB;
false;458;Donald ganz cool!;19.08.2014;LTB;
false;459;Der Fluch der Farben;16.09.2014;LTB;
false;460;Gold in Gefahr!;14.10.2014;LTB;
false;461;Marsch durch Mittelwelt;11.11.2014;LTB;
false;462;Weihnachten in Gefahr!;09.12.2014;LTB;
false;463;Eiskalt erwischt!;05.01.2015;LTB;
false;464;Die Jagd nach dem Falken;03.02.2015;LTB;
false;465;Im Bann der Hexe;03.03.2015;LTB;
false;466;Phantomime kehrt zurück;31.03.2015;LTB;
false;467;Moby Duck;28.04.2015;LTB;
false;468;Der Grillmeister;26.05.2015;LTB;
false;469;Start in den Sommer;23.06.2015;LTB;
false;470;Sommer ohne Ende;21.07.2015;LTB;
false;471;Die Rückkehr des ersten Phantomias;18.08.2015;LTB;
false;472;Gnadenlose Gegner;15.09.2015;LTB;
false;473;Biss zum Morgen;13.10.2015;LTB;
false;474;ERTAPPT!;10.11.2015;LTB;
false;475;Gefährliche Galaxien;08.12.2015;LTB;
false;476;Der unverfrorene Schneemann;05.01.2016;LTB;
false;477;Diamantenfeuer;02.02.2016;LTB;
false;478;Weltweit im Einsatz;01.03.2016;LTB;
false;479;Führerschein;29.03.2016;LTB;
false;480;Der Burgermeister von Entenhausen;26.04.2016;LTB;
false;481;Elf Enten müsst ihr sein;24.05.2016;LTB;
false;482;Sprung in den Sommer;21.06.2016;LTB;
false;483;So ein Stress!;19.07.2016;LTB;
false;484;Einfach abhängen;16.08.2016;LTB;
false;485;Findet Donald;13.09.2016;LTB;
false;486;Der Ritter von Duckburg;11.10.2016;LTB;
false;487;Endlich reich?;08.11.2016;LTB;
false;488;Läuft bei mir!;06.12.2016;LTB;
false;489;Das wird ein Jahr!;03.01.2017;LTB;
false;490;Cool bleiben!;31.01.2017;LTB;
false;491;Die Schatzinsel;28.02.2017;LTB;
false;492;Die Spur der Saphire;28.03.2017;LTB;
false;493;Vereinte Kräfte;25.04.2017;LTB;
false;494;Es geht um die Wurst!;23.05.2017;LTB;
false;495;Ich packe meinen Koffer ...;20.06.2017;LTB;
false;496;Ich mache Urlaub!;18.07.2017;LTB;
false;497;Ich bin dann mal weg!;15.08.2017;LTB;
false;498;Der Drachenkämpfer;12.09.2017;LTB;
false;499;Der Kolumbusfalter kehrt zurück;10.10.2017;LTB;
false;500;Jubiläumsausgabe;17.11.2017;LTB;
false;501;Gold & Silber lieb ich sehr!;05.12.2017;LTB;
false;502;Gefahr auf hoher See;02.01.2018;LTB;
false;503;Auf die Piste, fertig, los!;30.01.2018;LTB;
false;504;Der Superschleim;27.02.2018;LTB;
false;505;Zutritt verboten!;27.03.2018;LTB;
false;506;Tatort Entenhausen;24.04.2018;LTB;
false;507;Auf zum Titel!;22.05.2018;LTB;
false;508;Einfach entspannen!;19.06.2018;LTB;
false;509;Extrem erfrischen!;17.07.2018;LTB;
false;510;Die Rache des Pharao;14.08.2018;LTB;
false;511;Gauner im Goldrausch;11.09.2018;LTB;
false;512;Duckenstein;09.10.2018;LTB;
false;513;90 Jahre Micky;06.11.2018;LTB;
false;514;Der große Wurf;04.12.2018;LTB;
false;515;Die Cyberbrille;02.01.2019;LTB;
false;516;Frost in der Post;29.01.2019;LTB;
false;517;Gute Besserung!;26.02.2019;LTB;
false;518;Das Schlaue Buch in Gefahr;26.03.2019;LTB;
false;519;Die Bestie von Duckenburgh;23.04.2019;LTB;
false;520;85 Jahre Donald Duck;21.05.2019;LTB;
false;521;50 Jahre Phantomias;18.06.2019;LTB;
false;522;Sommerferien auf dem Mond;16.07.2019;LTB;
false;523;Die Ducks auf Kreuzfahrt;13.08.2019;LTB;
false;524;Mission DoppelDuck;10.09.2019;LTB;
false;525;Ein gefährlicher Gegner;08.10.2019;LTB;
false;526;Jagd durch Berlin;05.11.2019;LTB;
false;527;Unter Schneemännern;03.12.2019;LTB;
false;528;Die Saga beginnt;07.01.2020;LTB;
false;529;Neue Helden;04.02.2020;LTB;
false;530;Das Geheimnis meines Erfolgs;03.03.2020;LTB;
false;531;Keine Zeit zu Lachen;31.03.2020;LTB;
false;532;Der Wünsch-o-Mat;28.04.2020;LTB;
false;533;Alles auf Anfang;26.05.2020;LTB;
false;534;Einfach mal abtauchen;23.06.2020;LTB;
false;535;Planlos im Paradies;21.07.2020;LTB;
false;536;Erzfeinde;18.08.2020;LTB;
false;537;313 neue Nachrichten;15.09.2020;LTB;
false;538;Der Fluch der Hexe;13.10.2020;LTB;
false;539;Zurück am Tatort Entenhausen;10.11.2020;LTB;
false;540;Zank & Zoff;08.12.2020;LTB;
false;541;Der Schatz der Pinguine;05.01.2021;LTB;
false;542;Wohin des Weges, Phantomias?;02.02.2021;LTB;
false;543;Mission Galaxis;02.03.2021;LTB;
false;544;Fast schon zu furios!;30.03.2021;LTB;
false;545;Die Duckyssee;27.04.2021;LTB;
false;546;Anpfiff in Europa;25.05.2021;LTB;
false;547;Ab ans Meer;22.06.2021;LTB;
false;548;Höher schneller weiter;20.07.2021;LTB;
false;549;Unter Dinos;17.08.2021;LTB;
false;550;Reise zur Erdmitte;14.09.2021;LTB;
false;551;Gefahr für Micky;12.10.2021;LTB;
false;552;70 Jahre Panzerknacker;09.11.2021;LTB;
false;553;Wie alles begann...;07.12.2021;LTB;
false;1;Die Stunde des Phantomias;29.08.2000;LTB Enten Edition;
false;2;Aus dem Leben des Milliardärs;21.06.2001;LTB Enten Edition;
false;3;Die Abenteuer der Ducks;01.01.2001;LTB Enten Edition;
false;4;Mitternacht in Entenhausen;14.03.2002;LTB Enten Edition;
false;5;Auf Schatzsuche;10.10.2002;LTB Enten Edition;
false;6;Eine fantastische Familie;20.02.2003;LTB Enten Edition;
false;7;Rivalen fürs Leben;08.05.2003;LTB Enten Edition;
false;8;Doppelleben;07.08.2003;LTB Enten Edition;
false;9;Große Gefühle;12.02.2004;LTB Enten Edition;
false;10;Im Reisefieber;06.05.2004;LTB Enten Edition;
false;11;Dynastie Duck;05.08.2004;LTB Enten Edition;
false;12;Phantomias - wie alles begann...;10.02.2005;LTB Enten Edition;
false;13;Donald der Pechvogel;12.05.2005;LTB Enten Edition;
false;14;Der Glückstaler;04.08.2005;LTB Enten Edition;
false;15;Ein tolles Trio;23.02.2006;LTB Enten Edition;
false;16;Das Dauer-Duell;18.05.2006;LTB Enten Edition;
false;17;Gesucht: Panzerknacker;24.08.2006;LTB Enten Edition;
false;18;Donalds 1001 Jobs;22.02.2007;LTB Enten Edition;
false;19;Düsentriebs verrückte Erfindungen;10.05.2007;LTB Enten Edition;
false;20;60 Jahre Onkel Dagobert;02.08.2007;LTB Enten Edition;
false;21;Die Superfamilie;07.02.2008;LTB Enten Edition;
false;22;Einsatz für Phantomias;08.05.2008;LTB Enten Edition;
false;23;Auf ins Abenteuer!;07.08.2008;LTB Enten Edition;
false;24;Vorfahrt für den 313;12.02.2009;LTB Enten Edition;
false;25;Oma ist die Beste;07.05.2009;LTB Enten Edition;
false;26;Super-Spione;06.08.2009;LTB Enten Edition;
false;27;Verwegene Vorfahren;11.02.2010;LTB Enten Edition;
false;28;Freund und Helfer;06.05.2010;LTB Enten Edition;
false;29;Die Waffen der Frauen;05.08.2010;LTB Enten Edition;
false;30;Der Boss von Entenhausen;10.02.2011;LTB Enten Edition;
false;31;Typisch Donald;05.05.2011;LTB Enten Edition;
false;32;Genie & Wahnsinn;04.08.2011;LTB Enten Edition;
false;33;Der einsame Held;17.02.2012;LTB Enten Edition;
false;34;Das Universal-Genie ;11.05.2012;LTB Enten Edition;
false;35;Hexerei mit Gundel Gaukeley;03.08.2012;LTB Enten Edition;
false;36;Zeit für uns;09.11.2012;LTB Enten Edition;
false;37;Nur die Liebe zählt;08.02.2013;LTB Enten Edition;
false;38;Franz kann's;10.05.2013;LTB Enten Edition;
false;39;Geheimakte Phantomias;02.08.2013;LTB Enten Edition;
false;40;Goldrausch;08.11.2013;LTB Enten Edition;
false;41;Dame von Welt;07.02.2014;LTB Enten Edition;
false;42;Ein bewegtes Leben;09.05.2014;LTB Enten Edition;
false;43;Typisch Dussel;08.08.2014;LTB Enten Edition;
false;44;Nette Nachbarn?!;07.11.2014;LTB Enten Edition;
false;45;Die besten Neffen der Welt;13.02.2015;LTB Enten Edition;
false;46;Der zerstreute Professor;08.05.2015;LTB Enten Edition;
false;47;Oma gibt Gas!;07.08.2015;LTB Enten Edition;
false;48;Mein Name ist Duck;06.11.2015;LTB Enten Edition;
false;49;Allzeit bereit! - 65 Jahre Fähnlein Fieselschweif;12.02.2016;LTB Enten Edition;
false;50;Jubelband 50;06.05.2016;LTB Enten Edition;
false;51;Ein Tag im Leben des Donald D.;05.08.2016;LTB Enten Edition;
false;52;65 Jahre Panzerknacker;04.11.2016;LTB Enten Edition;
false;53;Darf ich bitten?;10.02.2017;LTB Enten Edition;
false;54;Dem Ingeniör ist nichts zu schwör;05.05.2017;LTB Enten Edition;
false;55;Wir einfach unzertrennlich;04.08.2017;LTB Enten Edition;
false;56;Ein wahres Goldstück;03.11.2017;LTB Enten Edition;
false;57;Glück auf!;09.02.2018;LTB Enten Edition;
false;58;Der treue Diener seines Herrn;04.05.2018;LTB Enten Edition;
false;59;313 gibt Gas!;03.08.2018;LTB Enten Edition;
false;60;Verhext;02.11.2018;LTB Enten Edition;
false;61;Donalds Jahreszeiten;08.02.2019;LTB Enten Edition;
false;62;Donald 85;03.05.2019;LTB Enten Edition;
false;63;Einfach Dussel!;02.08.2019;LTB Enten Edition;
false;64;Meine Familie und ich;08.11.2019;LTB Enten Edition;
false;65;Gitta Ganz verliebt;07.02.2020;LTB Enten Edition;
false;66;Immer im Einsatz;07.05.2020;LTB Enten Edition;
false;67;Oma voll in Fahrt;07.08.2020;LTB Enten Edition;
false;68;Die Jagd nach dem Glückstaler;06.11.2020;LTB Enten Edition;
false;69;Kein Weg zu weit!;05.02.2021;LTB Enten Edition;
false;70;Auf den Hund gekommen;07.05.2021;LTB Enten Edition;
false;71;Explosive Experimente;06.08.2021;LTB Enten Edition;
false;1;50 Jahre Onkel Dagobert;28.10.1997;LTB Spezial;
false;2;30 Jahre LUSTIGES TASCHENBUCH;29.09.1998;LTB Spezial;
false;3;65 Jahre King of Comics;22.06.1999;LTB Spezial;
false;4;Verrücktes Jahrtausend;05.10.1999;LTB Spezial;
false;5;Der Spass zum Spiel;06.06.2000;LTB Spezial;
false;6;50 Jahre Panzerknacker;27.09.2001;LTB Spezial;
false;7;35 Jahre Lustiges Taschenbuch;08.03.2002;LTB Spezial;
false;8;Chaos im Kosmos;16.05.2002;LTB Spezial;
false;9;Sagenhaftes Entenhausen;20.03.2003;LTB Spezial;
false;10;Im Wilden Westen;05.06.2003;LTB Spezial;
false;11;Gangster, Gauner und Ganoven;25.09.2003;LTB Spezial;
false;12;Helden der Antike;08.03.2004;LTB Spezial;
false;13;70 Jahre Donald Duck;17.06.2004;LTB Spezial;
false;14;Magisches Entenhausen;23.09.2004;LTB Spezial;
false;15;Piraten;17.03.2005;LTB Spezial;
false;16;Film ab!;16.06.2005;LTB Spezial;
false;17;Abenteuer in Fernost;22.09.2005;LTB Spezial;
false;18;Ritter!;12.01.2006;LTB Spezial;
false;19;Reisen durch die Zeit;06.04.2006;LTB Spezial;
false;20;Monster-Alarm!;13.07.2006;LTB Spezial;
false;21;Goldfieber;05.10.2006;LTB Spezial;
false;22;Im Zeichen der Liebe;11.01.2007;LTB Spezial;
false;23;Extreme Expeditionen;11.04.2007;LTB Spezial;
false;24;Mit Mantel und Degen;11.07.2007;LTB Spezial;
false;25;Tatort Entenhausen;18.10.2007;LTB Spezial;
false;26;Im ewigen Eis;10.01.2008;LTB Spezial;
false;27;Geisterstunde in Entenhausen;10.04.2008;LTB Spezial;
false;28;Entenhausener Geschichten;10.07.2008;LTB Spezial;
false;29;Rund um die Welt;09.10.2008;LTB Spezial;
false;30;DUCK ENT AMUN;15.01.2009;LTB Spezial;
false;31;Alarm im All;09.04.2009;LTB Spezial;
false;32;Große Entdecker;09.07.2009;LTB Spezial;
false;33;Hits aus Entenhausen;08.10.2009;LTB Spezial;
false;34;Abenteuer unter Wasser;14.01.2010;LTB Spezial;
false;35;Vollgas!;15.04.2010;LTB Spezial;
false;36;Superhelden im Einsatz!;08.07.2010;LTB Spezial;
false;37;Das Gold der Inkas;07.10.2010;LTB Spezial;
false;38;Im Land der roten Sonne;20.01.2011;LTB Spezial;
false;39;Galaktisches Entenhausen;24.03.2011;LTB Spezial;
false;40;Abenteuer in der Antike;05.05.2011;LTB Spezial;
false;41;Wildwest;07.07.2011;LTB Spezial;
false;42;Horror;08.09.2011;LTB Spezial;
false;43;Das lustige Kochbuch;10.11.2011;LTB Spezial;
false;44;Abenteuer im Dschungel;19.01.2012;LTB Spezial;
false;45;Ohne Furcht und Tadel ;22.03.2012;LTB Spezial;
false;46;Landlust - Ferien auf dem Bauernhof! ;18.05.2012;LTB Spezial;
false;47;Medaillenjagd;13.07.2012;LTB Spezial;
false;48;Don Zorro;13.09.2012;LTB Spezial;
false;49;Die Welt der Spione;15.11.2012;LTB Spezial;
false;50;Entenhausener Helden;17.01.2013;LTB Spezial;
false;51;Auf Diamantenjagd;21.03.2013;LTB Spezial;
false;52;Märchen & Mythen;16.05.2013;LTB Spezial;
false;53;Bis ans Ende der Welt;18.07.2013;LTB Spezial;
false;54;Adel verpflichtet;12.09.2013;LTB Spezial;
false;55;Gipfelstürmer;21.11.2013;LTB Spezial;
false;56;Auf nach Westen;16.01.2014;LTB Spezial;
false;57;Auf hoher See;13.03.2014;LTB Spezial;
false;58;Abenteuer in Rio;15.05.2014;LTB Spezial;
false;59;Expedition in die Urzeit;17.07.2014;LTB Spezial;
false;60;Die Macht des Geldes;11.09.2014;LTB Spezial;
false;61;Eisiges Entenhausen;13.11.2014;LTB Spezial;
false;62;Piraten an Bord!;15.01.2015;LTB Spezial;
false;63;Mode, Models & Moneten;12.03.2015;LTB Spezial;
false;64;Verborgene Schätze;12.05.2015;LTB Spezial;
false;65;Am anderen Ende der Welt;16.07.2015;LTB Spezial;
false;66;Erstaunliche Entdeckungen;10.09.2015;LTB Spezial;
false;67;Zeitreisen;19.11.2015;LTB Spezial;
false;68;Alles Theater;14.01.2016;LTB Spezial;
false;69;Abenteuer in Südamerika;10.03.2016;LTB Spezial;
false;70;Selbst ist die Ente;12.05.2016;LTB Spezial;
false;71;Inselträume;14.07.2016;LTB Spezial;
false;72;Abenteuer unter Wasser;08.09.2016;LTB Spezial;
false;73;Ist das Kunst oder kann das weg?;18.11.2016;LTB Spezial;
false;74;Sir Donald und andere rüstige Recken;12.01.2017;LTB Spezial;
false;75;Goldstücke aus Entenhausen;09.03.2017;LTB Spezial;
false;76;Piraten auf Kaperfahrt!;11.05.2017;LTB Spezial;
false;77;Auf Safari;13.07.2017;LTB Spezial;
false;78;Superhelden;07.09.2017;LTB Spezial;
false;79;Enten, Mäuse, Sensationen!;16.11.2017;LTB Spezial;
false;80;Vergessene Welten;11.01.2018;LTB Spezial;
false;81;Mit Pfeil und Bogen;08.03.2018;LTB Spezial;
false;82;Der große Knall und andere Theorien;09.05.2018;LTB Spezial;
false;83;Ãœber den Wolken;12.07.2018;LTB Spezial;
false;84;Für eine Handvoll Taler;06.09.2018;LTB Spezial;
false;85;Skandal in Entenhausen;15.11.2018;LTB Spezial;
false;86;Ab in die Antike;10.01.2019;LTB Spezial;
false;87;Goldfieber;07.03.2019;LTB Spezial;
false;88;Sportstars;09.05.2019;LTB Spezial;
false;89;Landluft;11.07.2019;LTB Spezial;
false;90;Die üblichen Verdächtigen;12.09.2019;LTB Spezial;
false;91;Die Roboter kommen;14.11.2019;LTB Spezial;
false;92;Endspiel Entenhausen;09.01.2020;LTB Spezial;
false;93;Unglaubliche Geschichten;05.03.2020;LTB Spezial;
false;94;Reise nach Fernost;07.05.2020;LTB Spezial;
false;95;Ein Tag am Meer;09.07.2020;LTB Spezial;
false;96;Feuerwehr Entenhausen;10.09.2020;LTB Spezial;
false;97;Sternzeichen Ente;12.11.2020;LTB Spezial;
false;98;Im Land der Pharaonen;07.01.2021;LTB Spezial;
false;99;Achtung Baustelle!;11.03.2021;LTB Spezial;
false;100;Jubiläumsausgabe;06.05.2021;LTB Spezial;
false;101;Duck'n'Roll;08.07.2021;LTB Spezial;
false;102;Serienzeit!;09.09.2021;LTB Spezial;
false;1;Frohe Ostern Nr. 01 ;13.03.2009;LTB Festtagsspezial;
false;2;Frohe Ostern Nr. 02;25.02.2010;LTB Festtagsspezial;
false;3;Frohe Ostern Nr. 03;17.03.2011;LTB Festtagsspezial;
false;4;Frohe Ostern Nr. 04;09.03.2012;LTB Festtagsspezial;
false;5;Frohe Ostern Nr. 05;01.03.2013;LTB Festtagsspezial;
false;6;Frohe Ostern Nr. 06;21.03.2014;LTB Festtagsspezial;
false;7;Frohe Ostern Nr. 07;06.03.2015;LTB Festtagsspezial;
false;8;Frohe Ostern Nr. 08;03.03.2016;LTB Festtagsspezial;
false;9;Frohe Ostern Nr. 09;23.03.2017;LTB Festtagsspezial;
false;10;Frohe Ostern Nr. 10;06.03.2018;LTB Festtagsspezial;
false;11;Frohe Ostern Nr. 11;26.03.2019;LTB Festtagsspezial;
false;12;Frohe Ostern Nr. 12;17.03.2020;LTB Festtagsspezial;
false;13;Frohe Ostern Nr. 13;04.03.2021;LTB Festtagsspezial;
false;13;Frohes Fest in Entenhausen Nr. 13 ;05.11.2007;LTB Festtagsspezial;
false;14;Frohes Fest in Entenhausen Nr. 14;05.11.2008;LTB Festtagsspezial;
false;15;Frohes Fest in Entenhausen Nr. 15 ;05.11.2009;LTB Festtagsspezial;
false;16;Frohes Fest in Entenhausen Nr. 16 ;03.11.2010;LTB Festtagsspezial;
false;17;Frohes Fest in Entenhausen Nr. 17;02.11.2011;LTB Festtagsspezial;
false;3;Halloween 3;29.09.2017;LTB Festtagsspezial;
false;1;LTB Advent 1;16.10.2015;LTB Festtagsspezial;
false;2;LTB Advent 2;14.10.2016;LTB Festtagsspezial;
false;3;LTB Advent 3;13.10.2017;LTB Festtagsspezial;
false;4;LTB Advent 4;09.10.2018;LTB Festtagsspezial;
false;1;LTB Halloween 1;01.10.2015;LTB Festtagsspezial;
false;2;LTB Halloween 2;30.09.2016;LTB Festtagsspezial;
false;4;LTB Halloween 4;28.09.2018;LTB Festtagsspezial;
false;18;LTB Weihnachten Nr. 18 - Frohes Fest in Entenhausen;02.11.2012;LTB Festtagsspezial;
false;19;LTB Weihnachten Nr. 19 - Frohes Fest in Entenhausen;05.11.2013;LTB Festtagsspezial;
false;20;LTB Weihnachten Nr. 20 - Frohes Fest in Entenhausen;04.11.2014;LTB Festtagsspezial;
false;21;LTB Weihnachten Nr. 21 - Frohes Fest in Entenhausen;03.11.2015;LTB Festtagsspezial;
false;22;LTB Weihnachten Nr. 22 - Frohes Fest in Entenhausen;03.11.2016;LTB Festtagsspezial;
false;23;LTB Weihnachten Nr. 23 - Frohes Fest in Entenhausen;02.11.2017;LTB Festtagsspezial;
false;24;LTB Weihnachten Nr. 24 - Frohes Fest in Entenhausen;02.11.2018;LTB Festtagsspezial;
false;25;LTB Weihnachten Nr. 25 - Frohes Fest in Entenhausen;05.11.2019;LTB Festtagsspezial;
false;26;LTB Weihnachten Nr. 26 - Frohes Fest in Entenhausen;03.11.2020;LTB Festtagsspezial;
false;27;LTB Weihnachten Nr. 27 - Frohes Fest in Entenhausen;02.11.2021;LTB Festtagsspezial;
false;1;LTB Winter 1;04.01.2019;LTB Festtagsspezial;
false;4;Weihnachten in Entenhausen Nr. 04;01.01.1997;LTB Festtagsspezial;
false;5;Weihnachten in Entenhausen Nr. 05 ;01.01.1998;LTB Festtagsspezial;
false;6;Weihnachten in Entenhausen Nr. 06 ;19.10.2000;LTB Festtagsspezial;
false;7;Weihnachten in Entenhausen Nr. 07 ;23.10.2001;LTB Festtagsspezial;
false;8;Weihnachten in Entenhausen Nr. 08 ;01.01.2002;LTB Festtagsspezial;
false;9;Weihnachten in Entenhausen Nr. 09 ;23.10.2003;LTB Festtagsspezial;
false;11;Weihnachten in Entenhausen Nr. 11 ;01.11.2005;LTB Festtagsspezial;
false;12;Weihnachten in Entenhausen Nr. 12 ;02.11.2006;LTB Festtagsspezial;
false;10;Weihnachten in EntenhausenNr. 10;21.10.2004;LTB Festtagsspezial;
false;1;Weihnachtsgeschichten Nr. 01 ;01.01.1994;LTB Festtagsspezial;
false;2;Weihnachtsgeschichten Nr. 02 ;01.01.1995;LTB Festtagsspezial;
false;3;Weihnachtsgeschichten Nr. 03 ;01.01.1996;LTB Festtagsspezial;
false;1;LTB Mini Pocket;13.07.2004;LTB Pocket;
false;2;LTB Mini Pocket;13.07.2004;LTB Pocket;
false;3;LTB Mini Pocket;07.07.2005;LTB Pocket;
false;4;LTB Mini Pocket;07.07.2005;LTB Pocket;
false;5;LTB Mini Pocket;01.08.2008;LTB Pocket;
false;6;LTB Mini Pocket;01.08.2008;LTB Pocket;
false;7;LTB Mini Pocket;26.06.2009;LTB Pocket;
false;8;LTB Mini Pocket;26.06.2009;LTB Pocket;
false;9;LTB Mini Pocket;25.06.2010;LTB Pocket;
false;10;LTB Mini Pocket;25.06.2010;LTB Pocket;
false;1;Extra Fußball-Fieber Nr. 01 ;12.05.2006;LTB Sonderband;
false;1;English Edition Nr. 01 ;01.07.2009;LTB Sonderband;
false;2;English Edition Nr. 02;25.08.2009;LTB Sonderband;
false;1;Collection - Die Krone der Magie Nr. 01 ;30.09.2009;LTB Sonderband;
false;2;Collection - Das dunkle Zeitalter Nr. 02 ;14.10.2009;LTB Sonderband;
false;2;Extra Anpfiff! Nr. 02 ;21.05.2010;LTB Sonderband;
false;3;English Edition Nr. 03 ;15.07.2010;LTB Sonderband;
false;4;English Edition Nr. 04 ;02.09.2010;LTB Sonderband;
false;3;Collection - Das Ende einer Ära Nr. 03 ;29.09.2010;LTB Sonderband;
false;4;Collection - Die Neue Welt Nr. 04 ;13.10.2010;LTB Sonderband;
false;1;LTB Premium - Ultrahelden Nr. 01 ;24.02.2011;LTB Sonderband;
false;1;Maus Edition 1 â€“ Der Meisterdetektiv;14.04.2011;LTB Sonderband;
false;1;LTB Sommer;27.06.2011;LTB Sonderband;
false;5;English Edition Nr. 05 ;14.07.2011;LTB Sonderband;
false;6;English Edition Nr. 06;01.09.2011;LTB Sonderband;
false;2;LTB Premium Nr.2 - Der neue Phantomias ;23.02.2012;LTB Sonderband;
false;2;LTB Maus Edition 2 - Der beste Freund;12.04.2012;LTB Sonderband;
false;2;LTB Sommer 2;25.06.2012;LTB Sonderband;
false;7;English Edition Nr. 07;12.07.2012;LTB Sonderband;
false;8;English Edition Nr. 08;06.09.2012;LTB Sonderband;
false;3;LTB Premium 3 - Micky X;05.10.2012;LTB Sonderband;
false;1;Fantasy Nr. 1;25.01.2013;LTB Sonderband;
false;4;LTB Premium 4 - Der neue Phantomias kehrt zurück;28.02.2013;LTB Sonderband;
false;2;Fantasy Nr. 2;22.03.2013;LTB Sonderband;
false;3;LTB Maus Edition 3 - Die größten Gegner;12.04.2013;LTB Sonderband;
false;3;Fantasy Nr. 3;24.05.2013;LTB Sonderband;
false;1;LTB Royal 1 - Der Thronfolger und andere königliche Geschichten;11.06.2013;LTB Sonderband;
false;3;LTB Sommer 3;24.06.2013;LTB Sonderband;
false;4;Fantasy Nr. 4;26.07.2013;LTB Sonderband;
false;5;Fantasy Nr. 5;27.09.2013;LTB Sonderband;
false;6;LTB Premium 5 -  Darkwing Duck - Der Schrecken der Nacht;04.10.2013;LTB Sonderband;
false;4;LTB Maus Edition 4 -  Alles Gute!;30.10.2013;LTB Sonderband;
false;6;Fantasy Nr. 6;29.11.2013;LTB Sonderband;
false;1;History Nr. 1 - Geheimnisse der Frühgeschichte;10.01.2014;LTB Sonderband;
false;6;LTB Premium 6 - Micky X ist wieder da!;27.02.2014;LTB Sonderband;
false;2;History Nr. 2 - Abenteuer der Antike;14.03.2014;LTB Sonderband;
false;5;LTB Maus-Edition 5 - Micky in Gefahr;11.04.2014;LTB Sonderband;
false;3;LTB History 3 - Gefahren im Mittelalter;16.05.2014;LTB Sonderband;
false;2;Extra Reif für den Titel? Nr. 03 ;22.05.2014;LTB Sonderband;
false;4;LTB Sommer 4;23.06.2014;LTB Sonderband;
false;4;LTB History 4 - Geschichten der Renaissance;11.07.2014;LTB Sonderband;
false;5;LTB History 5 - Reisen in die Neue Welt;19.09.2014;LTB Sonderband;
false;7;LTB Premium 7 - Der neue Phantomias greift an;17.10.2014;LTB Sonderband;
false;6;LTB History 6 -  Ereignisse der Moderne;21.11.2014;LTB Sonderband;
false;1;Lustiges Taschenbuch Exklusiv Band 1;30.01.2007;LTB Exklusiv;
false;1;40 Jahre LTB 1967-1977 Band 1;18.09.2007;LTB Exklusiv;
false;2;40 Jahre LTB 1977-1987 Band 2;18.09.2007;LTB Exklusiv;
false;3;40 Jahre LTB 1987-1997 Band 3;26.09.2007;LTB Exklusiv;
false;4;40 Jahre LTB -1997 - 2007 Band 4;08.10.2007;LTB Exklusiv;
false;2;Lustiges Taschenbuch Exklusiv Band 2;24.03.2008;LTB Exklusiv;
false;1;LTB Sonderedition Micky Maus Band 1 - Meine aufregenden Abenteuer;30.10.2008;LTB Exklusiv;
false;2;LTB Sonderedition Micky Maus Band 2 - Meine furiosen Fälle;06.11.2008;LTB Exklusiv;
false;3;LTB Sonderedition Micky Maus Band 3 - Meine extremen Expeditionen;11.11.2008;LTB Exklusiv;
false;4;LTB Sonderedition Micky Maus Band 4 - Meine fantastischen Freunde;20.11.2008;LTB Exklusiv;
false;1;LTB Sonderedition, 75 Jahre Donald Band 1;20.05.2009;LTB Exklusiv;
false;2;LTB Sonderedition, 75 Jahre Donald Band 2;28.05.2009;LTB Exklusiv;
false;3;LTB Sonderedition, 75 Jahre Donald Band 3;03.06.2009;LTB Exklusiv;
false;4;LTB Sonderedition, 75 Jahre Donald Band 4;10.06.2009;LTB Exklusiv;
false;1;LTB Sonderedition 400 Band 1, DAS BESTE aus 001 - 100;03.03.2010;LTB Exklusiv;
false;2;LTB Sonderedition 400 Band 2, DAS BESTE aus 101 - 200;10.03.2010;LTB Exklusiv;
false;3;LTB Sonderedition 400 Band 3, DAS BESTE aus 201 - 300;17.03.2010;LTB Exklusiv;
false;4;LTB Sonderedition 400 Band 4, DAS BESTE aus 301 - 400;24.03.2010;LTB Exklusiv;
false;1;LTB Sonderedition Panzerknacker - 176-761;02.11.2011;LTB Exklusiv;
false;2;LTB Sonderedition Panzerknacker - 176-671;09.11.2011;LTB Exklusiv;
false;3;LTB Sonderedition Panzerknacker - 176-617;16.11.2011;LTB Exklusiv;
false;4;LTB Sonderedition Panzerknacker - Begnadigt;23.11.2011;LTB Exklusiv;
false;1;Aus dem Leben eines Milliardärs Band 1;02.11.2012;LTB Exklusiv;
false;2;Aus dem Leben eines Milliardärs Band 2;09.11.2012;LTB Exklusiv;
